  0.50845469E+00  0.20955429E-04  0.00000000E+00  0.10000000E+01  0.68244481E-05  0.18665901E-05  0.48074237E-03  0.21891615E-10  0.48074237E-03  0.15393570E-09 -0.29360896E-03
  0.52257844E+00  0.28591697E-04  0.00000000E+00  0.10000000E+01  0.40078824E-05  0.15196766E-05 -0.14600505E-03  0.14510495E-10 -0.14600505E-03 -0.87369829E-10  0.11234205E-03
  0.53670218E+00  0.39010611E-04  0.00000000E+00  0.10000000E+01  0.55994249E-05  0.20906942E-05  0.25977574E-03  0.27463817E-10  0.25977574E-03  0.14940803E-09 -0.14155166E-03
  0.55082592E+00  0.53226116E-04  0.00000000E+00  0.10000000E+01  0.79287646E-05  0.28712638E-05  0.35622766E-03  0.51799559E-10  0.35622766E-03  0.27912561E-09 -0.19512277E-03
  0.56494966E+00  0.72621584E-04  0.00000000E+00  0.10000000E+01  0.11051336E-04  0.39353342E-05  0.48549158E-03  0.97306785E-10  0.48549158E-03  0.51804689E-09 -0.26552295E-03
  0.57907340E+00  0.99084379E-04  0.00000000E+00  0.10000000E+01  0.15290569E-04  0.53866179E-05  0.66224440E-03  0.18231072E-09  0.66224440E-03  0.96294078E-09 -0.36202054E-03
  0.59319714E+00  0.13518940E-03  0.00000000E+00  0.10000000E+01  0.21056391E-04  0.73662219E-05  0.90342173E-03  0.34093335E-09  0.90342173E-03  0.17906904E-08 -0.49371208E-03
  0.60732088E+00  0.18444945E-03  0.00000000E+00  0.10000000E+01  0.28908513E-04  0.10066647E-04  0.12324921E-02  0.63672162E-09  0.12324921E-02  0.33309791E-08 -0.67342135E-03
  0.62144463E+00  0.25165661E-03  0.00000000E+00  0.10000000E+01  0.39609250E-04  0.13750447E-04  0.16814327E-02  0.11879920E-08  0.16814327E-02  0.61972582E-08 -0.91860990E-03
  0.63556837E+00  0.34334776E-03  0.00000000E+00  0.10000000E+01  0.54197806E-04  0.18775753E-04  0.22938809E-02  0.22150044E-08  0.22938809E-02  0.11531189E-07 -0.12531101E-02
  0.64969211E+00  0.46843909E-03  0.00000000E+00  0.10000000E+01  0.74090838E-04  0.25630900E-04  0.31292762E-02  0.41276948E-08  0.31292762E-02  0.21456656E-07 -0.17093850E-02
  0.66381585E+00  0.63909076E-03  0.00000000E+00  0.10000000E+01  0.10121985E-03  0.34981772E-04  0.42686778E-02  0.76888871E-08  0.42686778E-02  0.39924962E-07 -0.23317061E-02
  0.67793959E+00  0.87188457E-03  0.00000000E+00  0.10000000E+01  0.13821767E-03  0.47736067E-04  0.58224852E-02  0.14317696E-07  0.58224852E-02  0.74284556E-07 -0.31803682E-02
  0.69206333E+00  0.11894270E-02  0.00000000E+00  0.10000000E+01  0.18867221E-03  0.65130728E-04  0.79410151E-02  0.26653346E-07  0.79410151E-02  0.13819750E-06 -0.43374653E-02
  0.70618708E+00  0.16225290E-02  0.00000000E+00  0.10000000E+01  0.25747066E-03  0.88850504E-04  0.10828709E-01  0.49602055E-07  0.10828709E-01  0.25705046E-06 -0.59146453E-02
  0.72031082E+00  0.22131676E-02  0.00000000E+00  0.10000000E+01  0.35126726E-03  0.12118907E-03  0.14763602E-01  0.92279828E-07  0.14763602E-01  0.47799475E-06 -0.80637415E-02
  0.73443456E+00  0.30185011E-02  0.00000000E+00  0.10000000E+01  0.47911274E-03  0.16526563E-03  0.20122585E-01  0.17161094E-06  0.20122585E-01  0.88850288E-06 -0.10990549E-01
  0.74855830E+00  0.41163033E-02  0.00000000E+00  0.10000000E+01  0.65330686E-03  0.22531816E-03  0.27416474E-01  0.31898647E-06  0.27416474E-01  0.16506966E-05 -0.14973967E-01
  0.76268204E+00  0.56122922E-02  0.00000000E+00  0.10000000E+01  0.89053774E-03  0.30709488E-03  0.37334855E-01  0.59255005E-06  0.37334855E-01  0.30645103E-05 -0.20390438E-01
  0.77680578E+00  0.76499758E-02  0.00000000E+00  0.10000000E+01  0.12134032E-02  0.41837624E-03  0.50805676E-01  0.10998005E-05  0.50805676E-01  0.56836347E-05 -0.27746426E-01
  0.79092952E+00  0.10423799E-01  0.00000000E+00  0.10000000E+01  0.16524181E-02  0.56966226E-03  0.69070859E-01  0.20389885E-05  0.69070859E-01  0.10527047E-04 -0.37719560E-01
  0.80505327E+00  0.14196557E-01  0.00000000E+00  0.10000000E+01  0.22486316E-02  0.77506599E-03  0.93780392E-01  0.37744810E-05  0.93780390E-01  0.19462112E-04 -0.51209750E-01
  0.81917701E+00  0.19322207E-01  0.00000000E+00  0.10000000E+01  0.30569878E-02  0.10534564E-02  0.12710681E+00  0.69728930E-05  0.12710681E+00  0.35892118E-04 -0.69401268E-01
  0.83330075E+00  0.26275264E-01  0.00000000E+00  0.10000000E+01  0.41504944E-02  0.14298655E-02  0.17186560E+00  0.12846070E-04  0.17186559E+00  0.65969756E-04 -0.93827544E-01
  0.84742449E+00  0.35687846E-01  0.00000000E+00  0.10000000E+01  0.56252526E-02  0.19371695E-02  0.23164155E+00  0.23578443E-04  0.23164152E+00  0.12070423E-03 -0.12643878E+00
  0.86154823E+00  0.48394810E-01  0.00000000E+00  0.10000000E+01  0.76060890E-02  0.26179356E-02  0.31086566E+00  0.43062357E-04  0.31086559E+00  0.21950994E-03 -0.16964120E+00
  0.87567197E+00  0.65486038E-01  0.00000000E+00  0.10000000E+01  0.10252239E-01  0.35262152E-02  0.41479280E+00  0.78126343E-04  0.41479262E+00  0.39595979E-03 -0.22628053E+00
  0.88979571E+00  0.88362210E-01  0.00000000E+00  0.10000000E+01  0.13761826E-01  0.47288046E-02  0.54926289E+00  0.14050203E-03  0.54926245E+00  0.70657736E-03 -0.29950457E+00
  0.90391946E+00  0.11878587E+00  0.00000000E+00  0.10000000E+01  0.18372954E-01  0.63051547E-02  0.72009024E+00  0.24978788E-03  0.72008921E+00  0.12431060E-02 -0.39241909E+00
  0.91804320E+00  0.15891308E+00  0.00000000E+00  0.10000000E+01  0.24358210E-01  0.83447434E-02  0.93191884E+00  0.43752800E-03  0.93191647E+00  0.21472000E-02 -0.50744872E+00
  0.93216694E+00  0.21128329E+00  0.00000000E+00  0.10000000E+01  0.32008280E-01  0.10940353E-01  0.11863641E+01  0.75204285E-03  0.11863588E+01  0.36227759E-02 -0.64530508E+00
  0.94629068E+00  0.27873948E+00  0.00000000E+00  0.10000000E+01  0.41601461E-01  0.14176151E-01  0.14796667E+01  0.12626895E-02  0.14796553E+01  0.59357596E-02 -0.80369299E+00
  0.96041442E+00  0.36425299E+00  0.00000000E+00  0.10000000E+01  0.53358282E-01  0.18110505E-01  0.18003115E+01  0.20608244E-02  0.18002882E+01  0.93844657E-02 -0.97601007E+00
  0.97453816E+00  0.47064545E+00  0.00000000E+00  0.10000000E+01  0.67387818E-01  0.22756351E-01  0.21279275E+01  0.32537570E-02  0.21278825E+01  0.14225619E-01 -0.11507742E+01
  0.98866191E+00  0.60023640E+00  0.00000000E+00  0.10000000E+01  0.83640280E-01  0.28065117E-01  0.24348997E+01  0.49489559E-02  0.24348179E+01  0.20559106E-01 -0.13125678E+01
  0.10027856E+01  0.75449043E+00  0.00000000E+00  0.10000000E+01  0.10188640E+00  0.33922390E-01  0.26916972E+01  0.72302407E-02  0.26915590E+01  0.28214552E-01 -0.14450409E+01
  0.10169094E+01  0.93376534E+00  0.00000000E+00  0.10000000E+01  0.12173554E+00  0.40159868E-01  0.28741256E+01  0.10133616E-01  0.28739091E+01  0.36706087E-01 -0.15349453E+01
  0.10310331E+01  0.11372473E+01  0.00000000E+00  0.10000000E+01  0.14269970E+00  0.46585443E-01  0.29716549E+01  0.13635791E-01  0.29713402E+01  0.45346540E-01 -0.15767336E+01
  0.10451569E+01  0.13630963E+01  0.00000000E+00  0.10000000E+01  0.16426495E+00  0.53015010E-01  0.29878366E+01  0.17659467E-01  0.29874112E+01  0.53421009E-01 -0.15726938E+01
  0.10592806E+01  0.16087508E+01  0.00000000E+00  0.10000000E+01  0.18597311E+00  0.59304463E-01  0.29407055E+01  0.22098085E-01  0.29401668E+01  0.60468903E-01 -0.15331394E+01
  0.10734044E+01  0.18712907E+01  0.00000000E+00  0.10000000E+01  0.20745553E+00  0.65359411E-01  0.28523776E+01  0.26840842E-01  0.28517329E+01  0.66316089E-01 -0.14705555E+01
  0.10875281E+01  0.21477677E+01  0.00000000E+00  0.10000000E+01  0.22846141E+00  0.71138498E-01  0.27466055E+01  0.31797228E-01  0.27458677E+01  0.71159208E-01 -0.13983038E+01
  0.11016518E+01  0.24354435E+01  0.00000000E+00  0.10000000E+01  0.24883764E+00  0.76637946E-01  0.26400188E+01  0.36903503E-01  0.26392023E+01  0.75314023E-01 -0.13257263E+01
  0.11157756E+01  0.27319247E+01  0.00000000E+00  0.10000000E+01  0.26851762E+00  0.81880184E-01  0.25442607E+01  0.42124766E-01  0.25433768E+01  0.79190251E-01 -0.12593983E+01
  0.11298993E+01  0.30352123E+01  0.00000000E+00  0.10000000E+01  0.28749749E+00  0.86901469E-01  0.24654948E+01  0.47449770E-01  0.24645487E+01  0.83163947E-01 -0.12028256E+01
  0.11440231E+01  0.33436916E+01  0.00000000E+00  0.10000000E+01  0.30580568E+00  0.91739171E-01  0.24040612E+01  0.52879764E-01  0.24030528E+01  0.87427868E-01 -0.11562446E+01
  0.11581468E+01  0.36560913E+01  0.00000000E+00  0.10000000E+01  0.32349990E+00  0.96431522E-01  0.23603716E+01  0.58427583E-01  0.23592935E+01  0.92206416E-01 -0.11199315E+01
  0.11722705E+01  0.39714287E+01  0.00000000E+00  0.10000000E+01  0.34063987E+00  0.10100960E+00  0.23310891E+01  0.64106957E-01  0.23299314E+01  0.97495923E-01 -0.10920238E+01
  0.11863943E+01  0.42889546E+01  0.00000000E+00  0.10000000E+01  0.35729000E+00  0.10549998E+00  0.23141542E+01  0.69933401E-01  0.23129036E+01  0.10332992E+00 -0.10713755E+01
  0.12005180E+01  0.46081043E+01  0.00000000E+00  0.10000000E+01  0.37351388E+00  0.10992509E+00  0.23076871E+01  0.75923027E-01  0.23063272E+01  0.10972178E+00 -0.10569160E+01
  0.12146418E+01  0.49284546E+01  0.00000000E+00  0.10000000E+01  0.38936232E+00  0.11429995E+00  0.23082405E+01  0.82086535E-01  0.23067585E+01  0.11652188E+00 -0.10466843E+01
  0.12287655E+01  0.52496906E+01  0.00000000E+00  0.10000000E+01  0.40488772E+00  0.11863866E+00  0.23154217E+01  0.88436660E-01  0.23138011E+01  0.12378669E+00 -0.10404402E+01
  0.12428893E+01  0.55715790E+01  0.00000000E+00  0.10000000E+01  0.42012758E+00  0.12294936E+00  0.23264189E+01  0.94980057E-01  0.23246496E+01  0.13133885E+00 -0.10365669E+01
  0.12570130E+01  0.58939473E+01  0.00000000E+00  0.10000000E+01  0.43512192E+00  0.12724073E+00  0.23415174E+01  0.10172604E+00  0.23395854E+01  0.13925619E+00 -0.10352097E+01
  0.12711367E+01  0.62166681E+01  0.00000000E+00  0.10000000E+01  0.44989936E+00  0.13151729E+00  0.23587810E+01  0.10867898E+00  0.23566789E+01  0.14738911E+00 -0.10352586E+01
  0.12852605E+01  0.65396478E+01  0.00000000E+00  0.10000000E+01  0.46448973E+00  0.13578366E+00  0.23782704E+01  0.11584435E+00  0.23759892E+01  0.15577235E+00 -0.10367522E+01
  0.12993842E+01  0.68628176E+01  0.00000000E+00  0.10000000E+01  0.47892257E+00  0.14004455E+00  0.24001009E+01  0.12322883E+00  0.23976294E+01  0.16444830E+00 -0.10397460E+01
  0.13135080E+01  0.71861268E+01  0.00000000E+00  0.10000000E+01  0.49321686E+00  0.14430117E+00  0.24225928E+01  0.13083369E+00  0.24199298E+01  0.17324343E+00 -0.10432728E+01
  0.13276317E+01  0.75095382E+01  0.00000000E+00  0.10000000E+01  0.50739526E+00  0.14855673E+00  0.24466953E+01  0.13866427E+00  0.24438325E+01  0.18228670E+00 -0.10478418E+01
  0.13417554E+01  0.78330246E+01  0.00000000E+00  0.10000000E+01  0.52146949E+00  0.15281134E+00  0.24708989E+01  0.14672059E+00  0.24678401E+01  0.19139883E+00 -0.10525717E+01
  0.13558792E+01  0.81565660E+01  0.00000000E+00  0.10000000E+01  0.53545246E+00  0.15706584E+00  0.24955221E+01  0.15500416E+00  0.24922694E+01  0.20062499E+00 -0.10576343E+01
  0.13700029E+01  0.84801477E+01  0.00000000E+00  0.10000000E+01  0.54935779E+00  0.16132195E+00  0.25210010E+01  0.16351847E+00  0.25175524E+01  0.21003303E+00 -0.10632624E+01
  0.13841267E+01  0.88037589E+01  0.00000000E+00  0.10000000E+01  0.56319124E+00  0.16557875E+00  0.25460654E+01  0.17226184E+00  0.25424333E+01  0.21944471E+00 -0.10687341E+01
  0.13982504E+01  0.91273919E+01  0.00000000E+00  0.10000000E+01  0.57696578E+00  0.16983817E+00  0.25720691E+01  0.18123850E+00  0.25682516E+01  0.22906394E+00 -0.10748116E+01
  0.14123742E+01  0.94510406E+01  0.00000000E+00  0.10000000E+01  0.59068474E+00  0.17409900E+00  0.25975268E+01  0.19044625E+00  0.25935408E+01  0.23866509E+00 -0.10806473E+01
  0.14264979E+01  0.97747011E+01  0.00000000E+00  0.10000000E+01  0.60435943E+00  0.17836305E+00  0.26238608E+01  0.19988935E+00  0.26197062E+01  0.24847679E+00 -0.10870440E+01
  0.14406216E+01  0.10098370E+02  0.00000000E+00  0.10000000E+01  0.61438819E+00  0.18000000E+00  0.26422854E+01  0.20357521E+00  0.26370462E+01  0.26287349E+00 -0.10927867E+01
  0.14547454E+01  0.10422045E+02  0.00000000E+00  0.10000000E+01  0.62009966E+00  0.18000000E+00  0.26461786E+01  0.20357521E+00  0.26393481E+01  0.27847068E+00 -0.10774532E+01
  0.14688691E+01  0.10745725E+02  0.00000000E+00  0.10000000E+01  0.62184807E+00  0.18000000E+00  0.26507757E+01  0.20357521E+00  0.26422493E+01  0.29423371E+00 -0.10478631E+01
  0.14829929E+01  0.11069408E+02  0.00000000E+00  0.10000000E+01  0.61997189E+00  0.18000000E+00  0.26568937E+01  0.20357521E+00  0.26465490E+01  0.31033052E+00 -0.10211534E+01
  0.14971166E+01  0.11393094E+02  0.00000000E+00  0.10000000E+01  0.61498673E+00  0.18000000E+00  0.26654383E+01  0.20357521E+00  0.26531299E+01  0.32696477E+00 -0.99825510E+00
  0.15112403E+01  0.11716781E+02  0.00000000E+00  0.10000000E+01  0.60728368E+00  0.18000000E+00  0.26753928E+01  0.20357521E+00  0.26609875E+01  0.34396958E+00 -0.97761338E+00
  0.15253641E+01  0.12040470E+02  0.00000000E+00  0.10000000E+01  0.59714981E+00  0.18000000E+00  0.26877427E+01  0.20357521E+00  0.26710801E+01  0.36157332E+00 -0.95938768E+00
  0.15394878E+01  0.12364160E+02  0.00000000E+00  0.10000000E+01  0.58481245E+00  0.18000000E+00  0.27027173E+01  0.20357521E+00  0.26836220E+01  0.37986403E+00 -0.94351251E+00
  0.15536116E+01  0.12687850E+02  0.00000000E+00  0.10000000E+01  0.57047277E+00  0.18000000E+00  0.27190512E+01  0.20357521E+00  0.26973682E+01  0.39860647E+00 -0.92928136E+00
  0.15677353E+01  0.13011541E+02  0.00000000E+00  0.10000000E+01  0.55432673E+00  0.18000000E+00  0.27381570E+01  0.20357521E+00  0.27136885E+01  0.41814035E+00 -0.91750534E+00
  0.15818590E+01  0.13335232E+02  0.00000000E+00  0.10000000E+01  0.53655468E+00  0.18000000E+00  0.27584685E+01  0.20357521E+00  0.27310468E+01  0.43814932E+00 -0.90726125E+00
  0.15959828E+01  0.13658924E+02  0.00000000E+00  0.10000000E+01  0.51733102E+00  0.18000000E+00  0.27806345E+01  0.20357521E+00  0.27500670E+01  0.45880558E+00 -0.89892606E+00
  0.16101065E+01  0.13982616E+02  0.00000000E+00  0.10000000E+01  0.49681959E+00  0.18000000E+00  0.28045818E+01  0.20357521E+00  0.27706689E+01  0.48012099E+00 -0.89246734E+00
  0.16242303E+01  0.14306308E+02  0.00000000E+00  0.10000000E+01  0.47517007E+00  0.18000000E+00  0.28290711E+01  0.20357521E+00  0.27916421E+01  0.50181757E+00 -0.88719252E+00
  0.16383540E+01  0.14630000E+02  0.00000000E+00  0.10000000E+01  0.45252361E+00  0.18000000E+00  0.28556623E+01  0.20357521E+00  0.28144915E+01  0.52429712E+00 -0.88387683E+00
  0.16524778E+01  0.14953692E+02  0.00000000E+00  0.10000000E+01  0.42899301E+00  0.18000000E+00  0.28846819E+01  0.20357521E+00  0.28395215E+01  0.54767729E+00 -0.88220369E+00
  0.16666015E+01  0.15277384E+02  0.00000000E+00  0.10000000E+01  0.40467382E+00  0.18000000E+00  0.29185664E+01  0.20357521E+00  0.28690691E+01  0.57263862E+00 -0.88319431E+00
  0.16807252E+01  0.15601076E+02  0.00000000E+00  0.10000000E+01  0.37970243E+00  0.18000000E+00  0.29422846E+01  0.20357521E+00  0.28886326E+01  0.59521689E+00 -0.88150813E+00
  0.16948490E+01  0.15924769E+02  0.00000000E+00  0.10000000E+01  0.35420713E+00  0.18000000E+00  0.29608915E+01  0.20357521E+00  0.29031167E+01  0.61663193E+00 -0.87894744E+00
  0.17089727E+01  0.16248461E+02  0.00000000E+00  0.10000000E+01  0.32809773E+00  0.18000000E+00  0.30288216E+01  0.20357521E+00  0.29648035E+01  0.65203019E+00 -0.89462691E+00
  0.17230965E+01  0.16572153E+02  0.00000000E+00  0.10000000E+01  0.30166984E+00  0.18000000E+00  0.30160933E+01  0.20357521E+00  0.29488730E+01  0.66513895E+00 -0.88215732E+00
  0.17372202E+01  0.16895846E+02  0.00000000E+00  0.10000000E+01  0.27478723E+00  0.18000000E+00  0.30801501E+01  0.20357521E+00  0.30063600E+01  0.70040494E+00 -0.89752562E+00
  0.17513439E+01  0.17219538E+02  0.00000000E+00  0.10000000E+01  0.24767986E+00  0.18000000E+00  0.30870179E+01  0.20357521E+00  0.30089151E+01  0.71941118E+00 -0.89512706E+00
  0.17654677E+01  0.17543230E+02  0.00000000E+00  0.10000000E+01  0.22013161E+00  0.18000000E+00  0.31607776E+01  0.20357521E+00  0.30751319E+01  0.75863147E+00 -0.91423007E+00
  0.17795914E+01  0.17866923E+02  0.00000000E+00  0.10000000E+01  0.19254081E+00  0.18000000E+00  0.31223268E+01  0.20357521E+00  0.30342005E+01  0.76419527E+00 -0.89625773E+00
  0.17937152E+01  0.18190615E+02  0.00000000E+00  0.10000000E+01  0.16475074E+00  0.18000000E+00  0.31889042E+01  0.20357521E+00  0.30930849E+01  0.80210875E+00 -0.91849767E+00
  0.18078389E+01  0.18514307E+02  0.00000000E+00  0.10000000E+01  0.13672731E+00  0.18000000E+00  0.32063701E+01  0.20357521E+00  0.31050660E+01  0.82511638E+00 -0.91807312E+00
  0.18219627E+01  0.18838000E+02  0.00000000E+00  0.10000000E+01  0.10840554E+00  0.18000000E+00  0.32645788E+01  0.20357521E+00  0.31554458E+01  0.86144044E+00 -0.93498676E+00
  0.18360864E+01  0.19161692E+02  0.00000000E+00  0.10000000E+01  0.79646488E-01  0.18000000E+00  0.33180148E+01  0.20357521E+00  0.32010042E+01  0.89679284E+00 -0.94511495E+00
  0.18502101E+01  0.19485385E+02  0.00000000E+00  0.10000000E+01  0.50841042E-01  0.18000000E+00  0.32864100E+01  0.20357521E+00  0.31660920E+01  0.90432020E+00 -0.93034606E+00
  0.18643339E+01  0.19809077E+02  0.00000000E+00  0.10000000E+01  0.21984352E-01  0.18000000E+00  0.33078481E+01  0.20357521E+00  0.31811021E+01  0.92945758E+00 -0.93653990E+00
  0.18784576E+01  0.20132769E+02  0.00000000E+00  0.10000000E+01 -0.72404472E-02  0.18000000E+00  0.34226014E+01  0.20357521E+00  0.32835420E+01  0.98691199E+00 -0.97518885E+00
  0.18925814E+01  0.20456462E+02  0.00000000E+00  0.10000000E+01 -0.36065472E-01  0.18000000E+00  0.32474330E+01  0.20357521E+00  0.31137921E+01  0.94422596E+00 -0.90638233E+00
  0.19067051E+01  0.20780154E+02  0.00000000E+00  0.10000000E+01 -0.65420474E-01  0.18000000E+00  0.35315838E+01  0.20357521E+00  0.33740744E+01  0.10626141E+01 -0.10127392E+01
  0.19208288E+01  0.21103846E+02  0.00000000E+00  0.10000000E+01 -0.94869523E-01  0.18000000E+00  0.33954276E+01  0.20357521E+00  0.32409933E+01  0.10326345E+01 -0.94556434E+00
  0.19349526E+01  0.21427539E+02  0.00000000E+00  0.10000000E+01 -0.12430262E+00  0.18000000E+00  0.35367697E+01  0.20357521E+00  0.33666803E+01  0.11025636E+01 -0.10094615E+01
  0.19490763E+01  0.21751231E+02  0.00000000E+00  0.10000000E+01 -0.15375828E+00  0.18000000E+00  0.34287412E+01  0.20357521E+00  0.32600606E+01  0.10815330E+01 -0.95040678E+00
